Tarih,Saat,PTF (TL/MWh),Yük Tahmin Planı (MWh),Doğalgaz,Rüzgar,Linyit,İthal Kömür,Jeotermal,Barajlı,Biyokütle,Akarsu,Gunes,Dolar_Kuru,dogalgaz_fiyatlari_Mwh
2025-05-18,20:00,3400.0,37796.0,6313.49,3242.0,3761.5,5638.7,936.57,9708.56,981.92,4266.12,12.7,38.83620071411133,1127.82
2025-05-18,21:00,3400.0,37515.0,6364.98,2960.81,3789.5,5638.7,956.99,9353.86,981.64,4288.49,9.44,38.83620071411133,1127.82
2025-05-18,22:00,3250.0,36266.0,6210.33,2753.51,3771.5,5638.7,977.56,9058.06,979.26,4272.81,7.96,38.83620071411133,1127.82
2025-05-18,23:00,2943.33,34876.0,5753.95,2674.59,3761.5,5638.7,992.88,8348.06,971.12,4134.73,7.75,38.83620071411133,1127.82
2025-05-19,00:00,2974.62,33648.0,5329.43,2655.84,3399.5,5729.5,1009.85,6922.06,981.24,3935.79,9.51,38.856300354003906,1127.82
2025-05-19,01:00,2947.34,31666.0,4410.85,2496.89,3399.5,5729.5,1016.17,5837.26,979.54,3898.18,1.92,38.856300354003906,1127.82
2025-05-19,02:00,2801.58,30337.0,4097.65,2290.85,3402.5,5729.5,1023.83,5259.06,981.0,3851.99,2.93,38.856300354003906,1127.82
2025-05-19,03:00,2700.0,29165.0,3643.95,2185.42,3188.5,5686.5,1031.47,5216.16,977.85,3791.79,7.69,38.856300354003906,1127.82
2025-05-19,04:00,2817.0,28493.0,3238.55,2154.11,3188.5,5686.5,1037.05,5117.16,978.5,3865.31,18.49,38.856300354003906,1127.82
2025-05-19,05:00,2700.0,27295.0,2884.25,2168.69,3178.5,5687.5,1044.1,4526.66,986.17,3762.53,131.05,38.856300354003906,1127.82
2025-05-19,06:00,2199.0,26580.0,2317.35,2170.34,3171.9,5125.5,1042.84,4054.26,983.92,3747.56,1442.46,38.856300354003906,1127.82
2025-05-19,07:00,511.0,28145.0,1978.15,2207.96,2992.3,3940.5,1038.94,4770.26,990.93,3442.56,4941.96,38.856300354003906,1127.82
2025-05-19,08:00,1301.0,33014.0,1828.38,2251.77,3007.9,3694.4,1027.79,4586.46,997.39,3612.71,8749.43,38.856300354003906,1127.82
2025-05-19,09:00,1798.98,36448.0,1829.04,2197.2,3063.19,2988.19,1009.12,4583.46,1016.44,3756.2,11861.96,38.856300354003906,1127.82
2025-05-19,10:00,511.02,38502.0,1827.35,2150.51,3049.4,2703.5,985.94,5143.46,1016.56,3154.31,13945.1,38.856300354003906,1127.82
2025-05-19,11:00,415.0,39632.0,1417.03,2232.49,2998.9,2704.5,959.26,5451.46,1024.64,3154.57,14547.76,38.856300354003906,1127.82
2025-05-19,12:00,230.11,38252.0,1335.44,2400.93,2999.9,2705.5,933.19,4906.36,1023.6,2876.6,14665.35,38.856300354003906,1127.82
2025-05-19,13:00,235.01,38353.0,1334.54,2547.92,2994.7,2704.5,915.16,4906.36,1023.47,3012.96,14444.96,38.856300354003906,1127.82
2025-05-19,14:00,500.0,39237.0,1335.66,2796.25,2883.7,2702.5,898.32,5067.86,1021.62,3213.34,13862.0,38.856300354003906,1127.82
2025-05-19,15:00,500.0,38840.0,1413.8,3019.21,2934.2,3064.5,886.64,5706.86,1017.19,3392.47,12444.75,38.856300354003906,1127.82
2025-05-19,16:00,600.01,38212.0,1937.11,3066.47,3038.9,3762.5,882.55,7314.16,1002.37,3373.45,9798.68,38.856300354003906,1127.82
2025-05-19,17:00,2500.01,37424.0,2979.83,2918.23,3264.5,5479.3,891.98,7829.16,1014.32,3791.23,6229.44,38.856300354003906,1127.82
2025-05-19,18:00,3200.0,36972.0,5471.69,2831.35,3357.7,6201.5,900.14,7916.16,1008.05,4069.34,2468.6,38.856300354003906,1127.82
2025-05-19,19:00,3400.0,37189.0,7344.49,2789.37,3380.2,6200.5,921.06,8689.46,1003.84,4185.19,288.73,38.856300354003906,1127.82
2025-05-19,20:00,3400.0,38565.0,7393.28,2845.02,3394.5,6199.5,944.17,9486.36,1006.44,4200.42,6.87,38.856300354003906,1127.82
2025-05-19,21:00,3400.0,38178.0,7331.43,2633.04,3395.5,6199.5,966.99,9117.66,1004.63,4206.37,6.18,38.856300354003906,1127.82
2025-05-19,22:00,3239.8,37096.0,7436.03,2487.59,3392.5,6199.5,986.26,8856.86,1004.31,4105.51,4.13,38.856300354003906,1127.82
2025-05-19,23:00,2787.33,35263.0,7080.85,2343.85,3387.5,6199.5,1003.5,8055.62,999.84,3917.68,3.28,38.856300354003906,1127.82
2025-05-20,00:00,3000.53,35836.0,5767.83,2276.27,3875.5,6169.5,993.75,7220.46,971.25,3989.64,16.28,38.846099853515625,1127.82
2025-05-20,01:00,2951.18,34217.0,5067.3,2320.61,3864.4,6169.5,1002.37,6164.46,964.33,3934.28,7.21,38.846099853515625,1127.82
2025-05-20,02:00,2964.43,33137.0,5159.7,2289.83,3813.5,6169.5,1009.22,5602.46,956.73,3835.71,9.39,38.846099853515625,1127.82
2025-05-20,03:00,2888.07,32331.0,5031.39,2190.14,3866.5,6183.7,1022.26,5339.46,962.27,3695.63,12.91,38.846099853515625,1127.82
2025-05-20,04:00,2820.0,32103.0,4574.78,2009.97,3896.3,6183.7,1028.94,5182.16,973.35,3759.9,28.44,38.846099853515625,1127.82
2025-05-20,05:00,2820.0,31390.0,4328.51,1838.11,3752.2,6184.7,1033.5,4761.16,975.21,3701.36,175.69,38.846099853515625,1127.82
2025-05-20,06:00,2614.99,30778.0,3713.2,1885.17,3834.2,6185.7,1031.44,4023.16,980.72,3633.49,1527.67,38.846099853515625,1127.82
2025-05-20,07:00,1798.98,32601.0,3172.23,1901.82,3721.15,6106.5,1008.34,4053.06,995.02,3521.28,5020.21,38.846099853515625,1127.82
2025-05-20,08:00,3248.0,37517.0,3501.08,2036.66,3834.8,6118.7,984.28,4676.26,1021.02,3811.45,8945.58,38.846099853515625,1127.82
2025-05-20,09:00,3115.99,39308.0,3053.03,2260.54,3863.3,6126.7,957.83,4557.76,1050.95,3767.58,12232.9,38.846099853515625,1127.82
2025-05-20,10:00,1798.99,40182.0,2681.49,2390.94,3654.1,5628.6,933.95,4725.06,1024.46,3511.01,14128.17,38.846099853515625,1127.82
2025-05-20,11:00,1600.0,40809.0,2673.2,2603.77,3821.8,5079.5,912.66,4760.86,1070.17,3477.39,14833.65,38.846099853515625,1127.82
2025-05-20,12:00,1000.0,39703.0,2685.87,2750.99,3899.4,4798.5,887.9,3594.36,1043.2,3152.85,15039.21,38.846099853515625,1127.82
2025-05-20,13:00,1042.01,40037.0,2689.91,2943.04,4024.0,5101.1,863.86,3605.36,1049.5,3304.43,14757.59,38.846099853515625,1127.82
2025-05-20,14:00,1797.02,40490.0,2679.19,3077.18,3944.8,5881.7,849.42,4172.86,1044.4,3343.95,13992.37,38.846099853515625,1127.82
2025-05-20,15:00,2063.53,40294.0,3077.58,3145.64,4116.0,6133.7,838.94,4618.16,1048.12,3434.41,12477.0,38.846099853515625,1127.82
2025-05-20,16:00,2950.01,40395.0,4501.15,3191.22,4158.4,6115.7,831.15,5999.66,1035.59,3661.88,9477.95,38.846099853515625,1127.82
2025-05-20,17:00,3147.01,40403.0,7475.8,3218.08,4156.0,6102.7,834.58,7012.66,1030.89,3761.11,5968.21,38.846099853515625,1127.82
2025-05-20,18:00,3341.58,40017.0,8637.86,3185.12,4213.08,6185.7,846.34,7797.66,1022.53,3955.33,2314.66,38.846099853515625,1127.82
2025-05-20,19:00,3400.0,40626.0,8676.46,3147.18,4194.0,6184.7,866.25,8971.46,1009.8,4052.94,257.81,38.846099853515625,1127.82
2025-05-20,20:00,3400.0,42085.0,8826.05,3241.51,4203.7,6183.7,888.67,10020.26,1002.3,4062.78,10.44,38.846099853515625,1127.82
2025-05-20,21:00,3400.0,41371.0,8713.05,3212.49,4113.4,6183.7,906.18,9635.66,1001.98,4102.75,6.89,38.846099853515625,1127.82
2025-05-20,22:00,3070.0,40240.0,8684.19,3090.27,4120.5,6227.62,927.37,9503.36,1008.75,4208.4,5.58,38.846099853515625,1127.82
2025-05-20,23:00,3000.0,38498.0,8566.95,2852.39,4095.5,6223.7,940.99,8590.06,989.02,3981.0,6.63,38.846099853515625,1127.82
2025-05-21,00:00,3050.01,34863.0,8339.59,2678.34,4100.4,6193.7,1023.69,7135.56,972.14,3678.22,10.81,38.83530044555664,1127.82
2025-05-21,01:00,3080.47,33035.0,7924.2,2437.13,4034.4,6193.7,1032.79,5828.56,970.83,3628.78,1.74,38.83530044555664,1127.82
2025-05-21,02:00,3031.5,31992.0,7337.32,2289.9,4086.4,6193.7,1043.6,5317.56,972.55,3590.12,2.76,38.83530044555664,1127.82
2025-05-21,03:00,2925.0,31346.0,7017.66,2155.34,4091.4,6180.7,1052.53,4958.34,977.91,3468.47,7.42,38.83530044555664,1127.82
2025-05-21,04:00,2850.01,31000.0,7023.88,2004.57,4086.4,6180.7,1058.29,4731.34,984.0,3431.54,24.86,38.83530044555664,1127.82
2025-05-21,05:00,2900.01,30432.0,6431.45,1917.44,4106.4,6181.7,1064.25,4430.56,988.35,3370.55,170.23,38.83530044555664,1127.82
2025-05-21,06:00,2817.34,29866.0,5351.93,1797.54,4096.1,6187.7,1062.3,4059.86,990.71,3240.95,1626.28,38.83530044555664,1127.82
2025-05-21,07:00,1999.97,32085.0,4025.26,1769.8,4004.7,6201.3,1049.34,4328.16,1005.95,3248.14,5302.01,38.83530044555664,1127.82
2025-05-21,08:00,3308.81,37978.0,4664.62,1682.53,4068.7,6209.7,1033.34,5101.56,1012.03,3522.92,9097.87,38.83530044555664,1127.82
2025-05-21,09:00,2174.99,39625.0,4173.07,1684.75,4091.2,6218.7,1013.41,4728.06,1030.34,3488.46,12183.21,38.83530044555664,1127.82
2025-05-21,10:00,1999.97,40780.0,3298.27,1662.87,4046.6,6224.9,986.24,5040.46,1029.88,3351.55,14098.25,38.83530044555664,1127.82
2025-05-21,11:00,2407.0,41777.0,3347.17,1726.81,4008.08,6177.7,957.03,4663.06,1032.45,3212.51,14977.31,38.83530044555664,1127.82
2025-05-21,12:00,1398.0,40703.0,3279.17,1738.58,3999.3,5974.91,926.58,3497.85,1024.23,3056.34,15216.58,38.83530044555664,1127.82
2025-05-21,13:00,1500.01,41440.0,3280.87,1849.69,3999.59,6078.02,903.35,3571.06,1056.68,3145.1,15013.96,38.83530044555664,1127.82
2025-05-21,14:00,2400.01,42290.0,3329.27,1964.61,4031.0,6173.7,886.69,4358.76,1043.55,3261.6,14281.32,38.83530044555664,1127.82
2025-05-21,15:00,1999.97,41801.0,3811.17,2008.74,4180.99,6220.47,869.58,4920.76,1050.53,3288.24,12794.65,38.83530044555664,1127.82
2025-05-21,16:00,2990.33,41790.0,5927.03,1991.52,4168.3,6203.98,861.54,6167.86,1022.09,3378.12,9990.51,38.83530044555664,1127.82
2025-05-21,17:00,3249.99,41694.0,8630.05,1939.54,4200.6,6190.93,865.4,6855.16,1016.3,3685.19,6356.32,38.83530044555664,1127.82
2025-05-21,18:00,3400.0,41294.0,9253.38,1886.27,4280.5,6225.71,876.66,8042.26,1008.78,3916.06,2510.36,38.83530044555664,1127.82
2025-05-21,19:00,3400.0,42351.0,9294.3,1797.4,4280.9,6224.7,900.24,9666.16,992.31,4040.75,313.36,38.83530044555664,1127.82
2025-05-21,20:00,3400.0,43848.0,9108.36,1675.86,4177.4,6223.7,923.58,10681.56,987.56,4102.4,10.91,38.83530044555664,1127.82
2025-05-21,21:00,3400.0,43167.0,9108.89,1472.98,4140.4,6223.7,943.38,10407.06,985.77,4027.6,4.37,38.83530044555664,1127.82
2025-05-21,22:00,3400.0,41202.0,9196.82,1348.99,4140.4,6223.7,964.14,9594.86,981.69,3978.12,3.14,38.83530044555664,1127.82
2025-05-21,23:00,3400.0,38749.0,9259.7,1225.94,4135.4,6223.7,981.88,8281.36,979.13,3924.35,2.63,38.83530044555664,1127.82
2025-05-22,00:00,3399.01,34505.0,8849.46,1115.04,4140.6,6240.5,1004.17,6929.16,968.66,3495.45,11.47,38.830101013183594,1127.82
2025-05-22,01:00,3360.0,32798.0,8873.2,1109.85,4140.6,6240.5,1009.84,5810.86,969.53,3463.68,3.5,38.830101013183594,1127.82
2025-05-22,02:00,3297.99,31800.0,8639.69,1091.01,4142.6,6240.5,1020.3,5518.46,968.44,3366.21,3.61,38.830101013183594,1127.82
2025-05-22,03:00,3199.99,31241.0,8571.85,1126.7,4128.6,6224.7,1029.22,5081.86,970.51,3251.04,7.49,38.830101013183594,1127.82
2025-05-22,04:00,2996.0,30994.0,8164.46,1144.42,4080.6,6224.7,1036.38,4911.56,970.74,3258.07,23.21,38.830101013183594,1127.82
2025-05-22,05:00,2614.99,30332.0,7759.05,1234.27,3957.5,6224.7,1040.96,4085.56,981.6,3226.72,183.99,38.830101013183594,1127.82
2025-05-22,06:00,2699.99,29985.0,6573.94,1369.55,3867.0,6231.7,1041.77,3665.86,979.7,3177.05,1672.25,38.830101013183594,1127.82
2025-05-22,07:00,2349.0,31717.0,4816.39,1576.16,4098.5,6152.7,1036.19,4045.66,1007.32,3194.98,5295.46,38.830101013183594,1127.82
2025-05-22,08:00,3248.0,37916.0,5235.53,1714.95,3910.9,6161.7,1015.93,5108.76,1027.21,3431.29,8877.4,38.830101013183594,1127.82
2025-05-22,09:00,3098.0,40211.0,5247.48,1804.17,3915.8,6169.7,989.26,4920.76,1037.8,3275.19,11824.05,38.830101013183594,1127.82
2025-05-22,10:00,2850.0,40895.0,4743.55,1892.66,3911.1,6219.7,960.38,4518.26,1026.62,3125.95,13818.64,38.830101013183594,1127.82
2025-05-22,11:00,2800.0,42014.0,4601.65,1994.29,3940.5,6194.5,931.18,4248.26,1047.32,3051.72,14679.48,38.830101013183594,1127.82
2025-05-22,12:00,1798.98,40560.0,3748.37,2133.8,3695.8,6237.5,905.18,3400.26,1061.7,2939.33,14873.61,38.830101013183594,1127.82
2025-05-22,13:00,2652.07,41754.0,4020.67,2275.03,3738.6,6236.5,878.36,3460.26,1062.8,3001.2,14578.22,38.830101013183594,1127.82
2025-05-22,14:00,3055.58,42217.0,4498.57,2535.61,3925.9,6234.5,857.3,3934.36,1063.2,3072.78,13644.43,38.830101013183594,1127.82
2025-05-22,15:00,2950.01,41681.0,5744.97,2634.92,3939.7,6265.7,843.74,4577.06,1056.42,3068.7,11911.83,38.830101013183594,1127.82
2025-05-22,16:00,3000.0,41706.0,7540.3,2587.87,3923.6,6229.7,837.26,5866.86,1042.09,3205.12,9139.21,38.830101013183594,1127.82
2025-05-22,17:00,3370.0,41709.0,8764.0,2522.83,3912.3,6215.7,833.36,7117.36,1029.21,3503.95,5641.14,38.830101013183594,1127.82
2025-05-22,18:00,3400.0,41092.0,9158.46,2493.39,4033.5,6285.5,853.63,8319.76,1022.43,3717.9,2230.27,38.830101013183594,1127.82
2025-05-22,19:00,3400.0,42337.0,9201.26,2148.12,4089.1,6283.5,879.91,9694.76,1010.75,3816.67,301.89,38.830101013183594,1127.82
2025-05-22,20:00,3400.0,43801.0,9249.35,2119.8,4091.6,6283.5,906.37,10796.96,1005.9,3812.09,9.78,38.830101013183594,1127.82
2025-05-22,21:00,3400.0,43156.0,8802.82,1968.52,4046.2,6283.5,937.51,10613.46,1007.2,3855.29,4.01,38.830101013183594,1127.82
2025-05-22,22:00,3400.0,41500.0,9351.58,1771.0,4108.6,6283.5,960.26,9917.66,1005.57,3743.84,4.2,38.830101013183594,1127.82
2025-05-22,23:00,3400.0,39324.0,9393.71,1773.33,4107.6,6283.5,977.95,8487.46,999.28,3653.13,5.2,38.830101013183594,1127.82
2025-05-23,00:00,3400.0,36257.0,9180.93,1740.42,4079.6,6283.5,991.17,6857.86,977.15,3332.69,13.93,39.033329010009766,1127.82
2025-05-23,01:00,3400.0,34666.0,9204.46,1692.94,4119.6,6283.5,998.83,5513.46,977.52,3303.19,7.27,39.033329010009766,1127.82
2025-05-23,02:00,3300.0,33470.0,9132.77,1660.09,4120.6,6283.5,1009.36,5306.46,980.42,3224.55,7.59,39.033329010009766,1127.82
2025-05-23,03:00,3155.01,32831.0,8479.11,1574.42,4099.6,6267.7,1017.58,5084.36,983.75,3149.16,10.08,39.033329010009766,1127.82
2025-05-23,04:00,3380.01,32358.0,8212.39,1527.68,3994.9,6267.7,1024.95,4928.56,982.54,3147.8,24.51,39.033329010009766,1127.82
2025-05-23,05:00,3200.0,31849.0,7505.87,1622.62,3964.6,6267.7,1030.74,4603.46,985.29,3101.94,166.6,39.033329010009766,1127.82
2025-05-23,06:00,2798.0,31496.0,7067.54,1610.14,3961.3,6274.7,1035.85,3529.46,988.67,3100.8,1514.05,39.033329010009766,1127.82
2025-05-23,07:00,2613.01,33274.0,6278.25,1465.3,3787.7,6287.7,1026.51,3778.86,997.98,3093.77,4759.16,39.033329010009766,1127.82
2025-05-23,08:00,3360.0,38403.0,6194.0,1429.25,3832.78,6295.7,999.79,4594.16,1023.11,3366.42,8152.57,39.033329010009766,1127.82
2025-05-23,09:00,3226.71,40728.0,6060.6,1429.16,3836.7,6304.7,968.6,4687.56,1034.29,3346.1,11230.92,39.033329010009766,1127.82
2025-05-23,10:00,2798.0,41646.0,5635.55,1508.47,3983.78,6311.7,940.67,4273.56,1010.46,3052.46,13302.72,39.033329010009766,1127.82
2025-05-23,11:00,3299.99,42561.0,4740.59,1699.25,3965.7,6215.25,908.78,4789.06,1051.31,3051.99,14083.9,39.033329010009766,1127.82
2025-05-23,12:00,1399.99,41012.0,3504.95,1870.72,3837.9,6030.7,884.93,4104.06,1052.01,2779.44,14260.01,39.033329010009766,1127.82
2025-05-23,13:00,1481.01,41329.0,3348.23,2117.87,3934.0,6030.7,860.26,3760.96,1045.15,2716.92,13968.7,39.033329010009766,1127.82
2025-05-23,14:00,2960.06,42131.0,4469.4,2467.84,3914.9,6212.7,844.73,4655.46,1039.96,3032.24,13003.04,39.033329010009766,1127.82
2025-05-23,15:00,2994.0,41715.0,5558.61,2636.85,3969.29,6302.7,830.44,4825.06,1033.08,3007.41,11142.76,39.033329010009766,1127.82
2025-05-23,16:00,3000.01,41668.0,7126.29,2816.71,3984.3,6291.7,825.15,6264.16,1019.52,3120.34,8494.84,39.033329010009766,1127.82
2025-05-23,17:00,3320.0,41757.0,8465.82,2909.45,3978.6,6277.7,828.86,7451.26,991.54,3464.03,5284.75,39.033329010009766,1127.82
2025-05-23,18:00,3400.0,41307.0,9080.73,2858.12,3925.88,6285.5,843.34,8907.86,986.82,3573.25,2137.3,39.033329010009766,1127.82
2025-05-23,19:00,3400.0,42396.0,9124.93,2836.53,3980.6,6283.5,869.47,10187.66,974.62,3706.96,284.01,39.033329010009766,1127.82
2025-05-23,20:00,3400.0,43851.0,9181.52,2897.78,3983.4,6283.5,899.63,10796.06,974.89,3720.77,8.27,39.033329010009766,1127.82
2025-05-23,21:00,3400.0,43207.0,9252.53,2942.99,3976.6,6298.5,927.1,10592.16,976.33,3772.5,2.62,39.033329010009766,1127.82
2025-05-23,22:00,3400.0,41558.0,9299.75,3026.28,3979.6,6298.5,951.03,9934.34,979.43,3670.72,1.53,39.033329010009766,1127.82
2025-05-23,23:00,3385.16,39739.0,8954.13,2987.85,3973.1,6298.5,969.97,8805.46,972.3,3600.63,2.14,39.033329010009766,1127.82
2025-05-24,00:00,3400.0,37123.0,8496.15,3109.43,4003.6,6275.5,972.49,6530.16,976.95,3364.89,9.46,39.033329010009766,1127.82
2025-05-24,01:00,3384.01,35306.0,7963.33,3049.05,4004.6,6275.5,987.16,5568.16,976.55,3310.5,2.32,39.033329010009766,1127.82
2025-05-24,02:00,3168.38,33880.0,7695.59,2899.26,3974.6,6275.5,998.46,5021.16,976.3,3167.36,2.47,39.033329010009766,1127.82
2025-05-24,03:00,3239.81,32814.0,7241.91,2712.62,3896.6,6259.7,1009.06,4774.26,982.69,3124.68,6.1,39.033329010009766,1127.82
2025-05-24,04:00,3200.01,32370.0,6978.09,2570.65,3896.6,6259.7,1014.54,4723.76,988.08,3077.21,25.94,39.033329010009766,1127.82
2025-05-24,05:00,3197.99,31320.0,6628.19,2365.99,3808.6,6259.7,1022.42,4260.66,989.28,3031.54,195.87,39.033329010009766,1127.82
2025-05-24,06:00,3098.0,30407.0,5190.43,2243.75,3871.3,6241.2,1025.27,3732.86,990.71,3007.8,1724.77,39.033329010009766,1127.82
2025-05-24,07:00,1379.5,31950.0,3409.9,2161.16,3618.8,6014.7,1016.3,4255.16,1000.61,2804.41,5237.75,39.033329010009766,1127.82
2025-05-24,08:00,2497.99,36269.0,3424.92,1980.84,3815.69,6191.7,983.41,4064.86,1017.55,3067.24,8809.17,39.033329010009766,1127.82
2025-05-24,09:00,3098.0,38345.0,2777.0,1841.3,3894.6,6199.7,948.2,4076.56,1031.89,3179.18,11861.85,39.033329010009766,1127.82
2025-05-24,10:00,1499.91,39481.0,2436.53,1801.49,3571.5,6019.7,914.91,4652.66,1025.99,2829.92,13931.02,39.033329010009766,1127.82
2025-05-24,11:00,1694.99,40396.0,2409.82,1939.45,3519.1,5974.7,882.45,4413.16,1040.9,2841.28,14982.95,39.033329010009766,1127.82
2025-05-24,12:00,1000.01,39342.0,2436.53,2108.34,3507.69,5755.7,853.11,3846.56,1048.15,2594.79,15275.45,39.033329010009766,1127.82
2025-05-24,13:00,1399.99,39479.0,2434.45,2382.46,3609.0,5954.7,823.28,3843.56,1043.9,2669.32,14982.74,39.033329010009766,1127.82
2025-05-24,14:00,1798.99,39889.0,2533.17,2781.69,3640.5,6211.7,800.51,4074.56,1044.73,2836.87,13907.55,39.033329010009766,1127.82
2025-05-24,15:00,1379.5,39394.0,2669.75,3421.81,3699.19,6132.2,786.61,5325.06,1030.53,2742.12,11905.31,39.033329010009766,1127.82
2025-05-24,16:00,2952.16,39631.0,3813.85,4001.22,3762.6,6186.7,776.96,5969.96,1026.74,3001.98,9066.86,39.033329010009766,1127.82
2025-05-24,17:00,3319.99,39561.0,6256.38,4624.61,3820.69,6177.7,775.86,6642.86,1019.64,3136.11,5499.31,39.033329010009766,1127.82
2025-05-24,18:00,3400.0,39602.0,7169.47,5140.22,3710.8,6292.5,789.81,7644.96,1010.47,3410.83,2115.46,39.033329010009766,1127.82
2025-05-24,19:00,3400.0,40481.0,7220.64,5380.33,3701.6,6290.5,817.32,8821.66,993.21,3513.55,303.6,39.033329010009766,1127.82
2025-05-24,20:00,3400.0,41925.0,7267.94,5418.16,3696.6,6290.5,857.26,9500.66,994.8,3528.28,10.07,39.033329010009766,1127.82
2025-05-24,21:00,3400.0,41293.0,7308.25,5362.14,3708.6,6275.5,890.98,9098.04,990.26,3488.11,4.94,39.033329010009766,1127.82
2025-05-24,22:00,3400.0,39823.0,7349.86,5431.25,3674.6,6275.5,919.71,8278.76,994.95,3457.37,2.99,39.033329010009766,1127.82
2025-05-24,23:00,3300.0,38088.0,7383.5,5354.74,3671.6,6275.5,946.81,7442.96,992.62,3314.1,2.95,39.033329010009766,1127.82
2025-05-25,00:00,3390.0,34900.0,7008.64,5315.49,3480.6,6275.5,971.98,6119.86,963.42,3203.62,11.07,39.033329010009766,1127.82
2025-05-25,01:00,3191.53,33199.0,6528.26,5136.21,3481.6,6275.5,980.26,4781.26,942.06,3124.65,2.9,39.033329010009766,1127.82
2025-05-25,02:00,3080.8,31925.0,5551.27,4981.25,3506.1,6275.5,990.66,4265.36,942.72,3186.8,2.01,39.033329010009766,1127.82
2025-05-25,03:00,3019.99,30977.0,5067.16,4571.02,3530.6,6167.7,1001.25,4449.96,947.31,3165.79,5.37,39.033329010009766,1127.82
2025-05-25,04:00,3140.01,30528.0,4768.11,4190.13,3530.6,6167.7,1008.14,4231.96,944.02,3212.09,24.35,39.033329010009766,1127.82
2025-05-25,05:00,3220.01,29563.0,4178.19,4099.73,3532.6,6168.7,1011.32,3827.66,951.85,3212.57,189.87,39.033329010009766,1127.82
2025-05-25,06:00,3091.88,28176.0,2763.7,4005.34,3477.89,6118.3,1014.17,3132.66,942.38,3161.95,1706.09,39.033329010009766,1127.82
2025-05-25,07:00,1794.01,28509.0,1704.1,3906.04,3361.08,4817.5,996.11,2975.56,950.1,2838.2,5233.62,39.033329010009766,1127.82
2025-05-25,08:00,250.01,29974.0,1160.04,3824.43,3261.27,3762.5,961.41,3859.46,956.83,2514.1,8953.71,39.033329010009766,1127.82
2025-05-25,09:00,215.0,31376.0,1076.72,3925.13,3221.34,3144.5,928.2,3715.36,967.36,2240.03,11713.9,39.033329010009766,1127.82
2025-05-25,10:00,130.0,32792.0,1100.85,4351.33,3235.09,3041.5,892.52,4138.36,963.27,1962.36,12985.79,39.033329010009766,1127.82
2025-05-25,11:00,129.0,33411.0,1102.53,4463.01,3255.64,3002.5,854.95,4118.36,978.72,1975.78,13610.58,39.033329010009766,1127.82
2025-05-25,12:00,129.0,33596.0,1103.83,5705.59,3263.11,3003.5,825.41,3627.76,981.8,1936.27,13558.56,39.033329010009766,1127.82
2025-05-25,13:00,136.11,33710.0,1102.18,6128.93,3246.01,3002.5,803.38,3640.76,979.45,2050.57,13289.7,39.033329010009766,1127.82
2025-05-25,14:00,200.0,33697.0,1099.37,6516.89,3248.32,3000.5,789.0,3852.76,974.66,2233.68,12297.84,39.033329010009766,1127.82
2025-05-25,15:00,433.19,33021.0,1095.68,6702.23,3252.0,3238.5,781.11,4585.36,976.23,2429.45,10572.7,39.033329010009766,1127.82
2025-05-25,16:00,501.99,33325.0,1212.31,6522.76,3262.78,4029.5,785.66,6258.86,986.5,2596.57,8228.18,39.033329010009766,1127.82
2025-05-25,17:00,1798.99,34204.0,2390.96,5953.15,3472.17,5302.2,792.57,6907.66,991.12,2937.95,5241.79,39.033329010009766,1127.82
2025-05-25,18:00,3292.0,34962.0,4974.4,5279.56,3835.96,6219.7,816.21,6663.26,995.26,3355.25,2016.75,39.033329010009766,1127.82
2025-05-25,19:00,3400.0,36611.0,6220.93,5258.45,3784.91,6217.7,840.01,7968.06,987.79,3503.81,241.08,39.033329010009766,1127.82
2025-05-25,20:00,3400.0,38446.0,6421.43,5199.16,3801.0,6216.7,874.27,9082.86,980.86,3570.95,10.3,39.033329010009766,1127.82
2025-05-25,21:00,3400.0,38199.0,6446.84,4928.21,3875.97,6216.7,901.58,8576.86,969.67,3486.21,5.07,39.033329010009766,1127.82
2025-05-25,22:00,3320.0,36555.0,6494.47,4992.55,3817.92,6216.7,926.1,7952.36,946.67,3490.6,3.17,39.033329010009766,1127.82
2025-05-25,23:00,3193.5,34981.0,6577.54,4784.2,3806.91,6216.7,945.52,6908.96,953.74,3343.28,2.35,39.033329010009766,1127.82
2025-05-26,00:00,2992.1,33579.0,4220.16,4747.05,3926.5,6242.6,956.7,7212.76,950.55,3258.99,13.11,39.00040054321289,1127.82
2025-05-26,01:00,2840.99,31530.0,3163.66,5033.11,3915.5,6243.4,963.96,6266.76,945.93,3140.35,4.58,39.00040054321289,1127.82
2025-05-26,02:00,2130.72,30567.0,2740.76,5052.36,3733.5,6242.9,974.26,5446.66,947.24,3012.47,6.38,39.00040054321289,1127.82
2025-05-26,03:00,1865.0,29828.0,2623.66,4737.05,3844.5,6223.9,979.65,5258.66,950.51,2910.65,10.16,39.00040054321289,1127.82
2025-05-26,04:00,2387.99,29623.0,2765.26,4481.32,3835.5,6231.0,990.93,5295.86,946.82,2972.84,24.13,39.00040054321289,1127.82
