Tarih,Saat,PTF (TL/MWh),PTF (USD/MWh),PTF (EUR/MWh),Yük Tahmin Planı (MWh),Toplam(MWh),Doğalgaz,Rüzgar,Linyit,Taş Kömür,İthal Kömür,Fueloil,Jeotermal,Barajlı,Nafta,Biyokütle,Akarsu,Gunes,Diğer,Dolar_Kuru
2025-01-04,06:00,1339.39,35.47,32.91,22243.0,21921.22,666.59,6630.12,2188.0,0.0,3038.0,0.8,1119.65,3078.64,0.0,967.36,3888.23,180.2,163.63,35.3922004699707
2025-01-04,07:00,500.06,13.24,12.29,23005.0,22038.08,667.39,6747.94,2050.1,0.0,2937.91,3.3,1117.05,2472.24,0.0,969.06,3474.13,1428.64,170.32,35.3922004699707
2025-01-04,08:00,251.01,6.65,6.17,24932.0,23991.33,496.57,6915.75,2058.2,0.0,2448.19,6.3,1112.25,2789.84,0.0,981.68,3246.63,3749.24,186.68,35.3922004699707
2025-01-04,09:00,250.01,6.62,6.14,27098.0,26335.23,399.48,6978.32,2078.2,0.0,2459.77,8.4,1104.15,2927.84,0.0,1001.1,3325.73,5846.43,205.81,35.3922004699707
2025-01-04,10:00,250.01,6.62,6.14,29131.0,27983.95,403.98,6953.99,2095.2,0.0,2457.58,9.5,1090.0,3153.34,0.0,1012.34,3159.25,7429.67,219.1,35.3922004699707
2025-01-04,11:00,250.0,6.62,6.14,30286.0,28738.41,405.68,7087.55,2097.7,0.0,2406.83,10.3,1075.05,3293.17,0.0,1020.15,3178.97,7937.51,225.5,35.3922004699707
2025-01-04,12:00,250.0,6.62,6.14,30744.0,28978.38,406.81,7467.0,2095.8,0.0,2394.94,11.5,1058.59,3267.17,0.0,1005.31,3241.24,7805.14,224.88,35.3922004699707
2025-01-04,13:00,500.01,13.24,12.28,30735.0,28236.76,410.32,7770.57,2076.9,0.0,2397.69,10.7,1049.73,2961.77,0.0,1004.79,3375.73,6960.83,217.73,35.3922004699707
2025-01-04,14:00,1080.39,28.61,26.54,30467.0,27719.43,410.19,7591.93,2063.6,0.0,2473.33,7.4,1040.69,3423.27,0.0,1011.71,3657.52,5833.26,206.53,35.3922004699707
2025-01-04,15:00,1150.0,30.45,28.25,30052.0,27287.34,487.54,7261.06,2080.8,0.0,2989.2,6.1,1038.45,4085.57,0.0,1004.35,3766.13,4374.49,193.65,35.3922004699707
2025-01-04,16:00,1599.98,42.37,39.31,29977.0,27395.03,649.23,6739.62,2101.1,0.0,4185.0,4.4,1041.09,4683.67,0.0,1005.92,3940.95,2884.9,159.15,35.3922004699707
2025-01-04,17:00,1599.99,42.37,39.31,29887.0,27587.29,1404.71,6432.69,2098.0,0.0,4479.1,3.2,1043.19,5549.57,0.0,998.11,4127.7,1300.33,150.69,35.3922004699707
2025-01-04,18:00,1849.99,48.99,45.45,30510.0,28466.03,2710.79,6164.19,2103.3,0.0,5062.2,9.0,1052.04,5651.46,0.0,994.21,4292.77,282.17,143.9,35.3922004699707
2025-01-04,19:00,2788.39,73.83,68.51,31577.0,29458.02,2996.47,5913.15,2135.0,0.0,5062.2,7.8,1068.74,6771.46,0.0,992.37,4348.77,19.96,142.1,35.3922004699707
2025-01-04,20:00,2865.58,75.88,70.4,33165.0,29904.56,3021.29,5936.44,2136.0,0.0,5082.2,7.8,1081.5,7078.06,0.0,995.76,4418.64,6.37,140.5,35.3922004699707
2025-01-04,21:00,2798.39,74.1,68.75,32785.0,29887.91,3038.75,6050.04,2192.0,0.0,5132.2,7.8,1092.99,6788.76,0.0,995.71,4443.82,5.34,140.5,35.3922004699707
2025-01-04,22:00,2198.38,58.21,54.01,31910.0,29443.82,2872.89,5880.58,2193.0,0.0,5141.2,7.8,1107.3,6887.34,0.0,989.63,4218.73,4.85,140.5,35.3922004699707
2025-01-04,23:00,1684.99,44.62,41.4,30733.0,28476.22,2352.75,5717.84,2211.0,0.0,5141.2,0.8,1110.6,6683.64,0.0,986.12,4128.55,3.22,140.5,35.3922004699707
2025-02-04,00:00,1846.0,48.88,45.35,29731.0,27994.14,2530.89,5455.67,2369.0,0.0,4936.2,7.8,1098.29,6338.14,0.0,978.4,4126.47,4.58,148.7,35.9734001159668
2025-02-04,01:00,1599.99,42.37,39.31,28472.0,26524.38,2452.29,5252.9,2438.0,0.0,4592.04,0.8,1102.75,5446.74,0.0,971.88,4115.46,2.92,148.6,35.9734001159668
2025-02-04,02:00,1399.99,37.07,34.4,27445.0,25594.32,2558.39,5097.56,2575.0,0.0,4142.2,0.8,1106.0,4946.34,0.0,965.58,4050.49,3.36,148.6,35.9734001159668
2025-02-04,03:00,1371.39,36.31,33.69,26574.0,25009.65,2556.19,4770.23,2540.0,0.0,3937.2,0.8,1111.09,5014.84,0.0,967.23,3959.6,3.87,148.6,35.9734001159668
2025-02-04,04:00,1450.0,38.39,35.62,26153.0,24772.9,2619.59,4290.91,2572.0,0.0,4287.2,0.8,1110.89,4813.25,0.0,967.39,3957.43,4.84,148.6,35.9734001159668
2025-02-04,05:00,1998.0,52.91,49.09,25328.0,24682.12,2722.89,4033.83,2446.0,0.0,4632.2,7.8,1112.84,4578.77,0.0,969.73,4009.67,19.69,148.7,35.9734001159668
2025-02-04,06:00,2750.0,72.82,67.56,25257.0,24738.1,3417.26,3889.89,2534.0,0.0,5093.2,7.8,1116.54,3334.27,0.0,985.28,4122.62,88.22,149.02,35.9734001159668
2025-02-04,07:00,2847.99,75.41,69.97,26731.0,26803.42,4327.69,3755.19,2537.09,120.0,5095.2,11.8,1105.86,3448.57,0.0,999.18,4102.53,1146.09,154.22,35.9734001159668
2025-02-04,08:00,2949.99,78.11,72.48,30095.0,31012.55,5747.5,3648.25,2644.29,120.0,5192.2,13.4,1098.63,3850.47,0.0,1002.76,4149.09,3355.24,190.72,35.9734001159668
2025-02-04,09:00,2941.41,77.89,72.27,32850.0,33647.55,5792.04,3679.05,2662.29,135.0,5185.2,15.6,1088.41,4278.14,0.0,1021.91,4112.57,5441.42,235.92,35.9734001159668
2025-02-04,10:00,2848.0,75.41,69.97,34786.0,35045.14,5725.6,3659.29,2700.28,135.0,4927.2,16.9,1076.47,4435.74,0.0,1033.82,4049.73,7036.13,248.98,35.9734001159668
2025-02-04,11:00,2799.47,74.13,68.78,36103.0,35418.3,5682.73,3742.07,2477.78,135.0,4674.2,17.8,1070.0,4309.04,0.0,1039.66,4036.55,7973.86,259.61,35.9734001159668
2025-02-04,12:00,2374.99,62.89,58.35,36234.0,34677.31,5607.92,3735.3,2521.9,135.0,4466.2,18.9,1052.63,3652.44,0.0,1033.18,3951.83,8237.15,264.86,35.9734001159668
2025-02-04,13:00,2447.48,64.81,60.13,36959.0,35210.39,5689.98,3916.82,2578.49,135.0,4741.2,17.8,1040.24,3839.14,0.0,1034.86,4001.56,7951.42,263.88,35.9734001159668
2025-02-04,14:00,2500.0,66.2,61.42,37660.0,35719.78,6096.94,4195.13,2610.12,135.0,4965.2,16.2,1028.56,4171.94,0.0,1029.05,4092.91,7122.48,256.25,35.9734001159668
2025-02-04,15:00,2061.62,54.59,50.65,37412.0,35588.94,6370.55,4499.81,2693.9,135.0,5208.2,15.7,1028.25,4430.84,0.0,1013.07,4102.47,5845.56,245.59,35.9734001159668
2025-02-04,16:00,2487.66,65.87,61.12,37216.0,36035.23,7329.81,4742.22,2780.19,135.0,5204.2,12.8,1030.61,5138.74,0.0,1004.6,4278.58,4147.5,230.98,35.9734001159668
2025-02-04,17:00,2669.05,70.67,65.58,37004.0,36131.24,8500.87,4792.15,2842.1,135.0,5191.2,10.2,1033.7,5872.24,0.0,991.26,4489.65,2057.04,215.83,35.9734001159668
2025-02-04,18:00,2825.0,74.8,69.41,36359.0,36022.5,8684.9,4671.85,2884.4,135.0,5229.2,9.0,1036.13,7099.33,0.0,977.81,4613.51,474.8,206.57,35.9734001159668
2025-02-04,19:00,2995.0,79.3,73.58,36403.0,36551.44,8852.63,4591.57,3079.1,135.0,5228.2,7.8,1049.69,7701.63,0.0,975.61,4702.14,24.77,203.3,35.9734001159668
2025-02-04,20:00,2995.01,79.31,73.58,37099.0,36567.32,8897.33,4401.63,3082.1,135.0,5228.2,7.8,1065.35,7703.63,0.0,981.4,4854.88,7.1,202.9,35.9734001159668
2025-02-04,21:00,2995.0,79.3,73.58,36955.0,35626.69,8893.05,4090.69,3143.1,135.0,5228.2,7.8,1079.55,7051.33,0.0,972.62,4816.16,7.59,201.6,35.9734001159668
2025-02-04,22:00,2688.38,71.19,66.05,36259.0,35154.83,8548.36,3624.23,3144.1,135.0,5228.2,7.8,1072.48,7515.94,0.0,974.46,4695.74,6.92,201.6,35.9734001159668
2025-02-04,23:00,2544.6,67.38,62.52,34830.0,33868.06,8356.61,3319.58,3179.6,135.0,5228.2,7.8,1080.64,6687.64,0.0,964.32,4699.34,7.73,201.6,35.9734001159668
2025-03-04,00:00,2477.0,65.59,60.86,28841.0,32007.2,7877.52,3002.31,3213.1,135.0,5174.2,7.0,1106.66,5867.14,0.0,942.64,4462.28,10.75,208.6,36.43709945678711
2025-03-04,01:00,2482.3,65.73,60.99,27620.0,30317.09,7330.7,2745.2,3205.1,135.0,5174.2,7.0,1110.31,5108.14,0.0,936.48,4347.05,9.31,208.6,36.43709945678711
2025-03-04,02:00,2200.0,58.25,54.05,26623.0,28729.99,6128.6,2527.94,3234.1,135.0,5174.2,7.0,1113.45,4876.14,0.0,931.18,4386.26,7.52,208.6,36.43709945678711
2025-03-04,03:00,2000.0,52.96,49.14,25779.0,28065.27,5787.8,2291.97,3253.1,135.0,5174.2,7.0,1117.04,4914.64,0.0,930.43,4237.39,8.1,208.6,36.43709945678711
2025-03-04,04:00,1799.0,47.64,44.2,25370.0,27920.17,5717.5,2160.82,3246.1,135.0,5174.3,0.0,1118.64,4998.34,0.0,931.77,4219.43,9.67,208.6,36.43709945678711
2025-03-04,05:00,2033.99,53.86,49.97,24569.0,27888.73,5787.6,2096.01,3300.5,135.0,5174.2,7.0,1122.63,4697.64,0.0,935.21,4397.1,27.01,208.83,36.43709945678711
2025-03-04,06:00,2410.11,63.82,59.21,24501.0,27553.42,6566.9,1986.72,3370.5,135.0,5174.31,7.0,1124.13,3445.64,0.0,948.98,4417.66,167.1,209.48,36.43709945678711
2025-03-04,07:00,2450.01,64.87,60.19,25931.0,29250.28,7542.7,1999.58,3352.1,135.0,5176.2,10.7,1113.21,3131.64,0.0,950.05,4433.98,1188.77,216.35,36.43709945678711
2025-03-04,08:00,2924.0,77.42,71.84,29194.0,33440.69,8485.19,2088.91,3383.3,135.0,5221.2,15.3,1108.43,3896.74,0.0,971.32,4626.0,3263.02,246.28,36.43709945678711
2025-03-04,09:00,2850.01,75.47,70.02,31866.0,36161.87,8497.92,2107.56,3391.8,135.0,5220.2,18.7,1097.8,4297.84,0.0,989.69,4611.47,5530.46,263.43,36.43709945678711
2025-03-04,10:00,2518.38,66.68,61.87,33744.0,37714.27,8140.48,2231.19,3526.8,135.0,5148.2,19.3,1092.06,4167.44,0.0,992.72,4447.73,7533.26,280.09,36.43709945678711
2025-03-04,11:00,2300.0,60.9,56.51,35022.0,38415.41,7867.5,2202.33,3698.4,135.0,4881.2,18.5,1070.2,4374.94,0.0,991.37,4388.44,8497.47,290.06,36.43709945678711
2025-03-04,12:00,2000.0,52.96,49.14,35149.0,37123.78,6970.5,2239.98,3724.2,135.0,4536.2,17.1,1033.24,4170.94,0.0,1002.93,4182.77,8814.61,296.31,36.43709945678711
2025-03-04,13:00,1923.1,50.92,47.25,35852.0,37323.92,6880.27,2266.9,3643.9,135.0,5076.1,15.6,1030.09,4192.94,0.0,1001.77,4231.13,8554.45,295.77,36.43709945678711
2025-03-04,14:00,2025.11,53.62,49.75,36532.0,37458.29,7526.2,2373.21,3541.0,135.0,4932.8,14.2,1018.44,4637.94,0.0,1005.31,4325.32,7659.21,289.66,36.43709945678711
2025-03-04,15:00,2477.01,65.59,60.86,36292.0,37298.66,8606.71,2361.75,3515.9,135.0,5054.2,12.2,1030.52,4569.94,0.0,1003.09,4349.08,6382.58,277.69,36.43709945678711
2025-03-04,16:00,2799.99,74.14,68.79,36102.0,37060.16,9201.97,2497.34,3544.2,135.0,5046.2,11.2,1041.35,5123.74,0.0,997.94,4507.61,4711.08,242.53,36.43709945678711
2025-03-04,17:00,2899.01,76.76,71.23,35896.0,37011.74,9494.26,2557.79,3731.1,135.0,5037.2,9.9,1031.96,6669.03,0.0,993.12,4686.72,2442.54,223.12,36.43709945678711
2025-03-04,18:00,2950.01,78.11,72.48,35270.0,36186.43,9650.52,2549.63,3584.3,135.0,5138.2,8.2,1045.46,7602.13,0.0,974.75,4719.27,571.54,207.43,36.43709945678711
2025-03-04,19:00,2995.01,79.31,73.58,35313.0,35690.73,9558.35,2594.72,3592.1,135.0,5137.2,7.0,1059.71,7543.83,0.0,954.49,4862.94,43.19,202.2,36.43709945678711
2025-03-04,20:00,2995.01,79.31,73.58,35988.0,35673.69,9448.17,2686.55,3624.1,135.0,5137.2,7.0,1071.34,7480.73,0.0,959.41,4906.28,15.91,202.0,36.43709945678711
2025-03-04,21:00,2898.1,76.74,71.2,35849.0,35744.82,9769.1,2689.63,3670.1,135.0,5137.2,7.0,1079.96,7184.13,0.0,960.43,4898.83,11.54,201.9,36.43709945678711
2025-03-04,22:00,2452.34,64.94,60.25,35174.0,35444.72,9505.79,2619.81,3671.9,135.0,5137.2,7.0,1087.05,7378.54,0.0,951.38,4740.02,9.23,201.8,36.43709945678711
2025-03-04,23:00,2300.0,60.9,56.51,33787.0,34687.11,9538.7,2522.59,3671.1,135.0,5137.2,7.0,1091.6,6778.94,0.0,952.69,4644.5,6.09,201.7,36.43709945678711
2025-04-04,00:00,2486.33,65.68,60.83,31104.0,32337.07,8604.32,2242.11,3661.0,135.0,5107.2,7.3,1109.68,5672.84,0.0,951.76,4662.01,9.95,173.9,38.005699157714844
2025-04-04,01:00,2070.01,54.68,50.64,29613.0,30905.25,8264.82,2189.26,3634.0,135.0,5107.2,7.3,1113.21,4816.84,0.0,950.18,4544.95,8.59,133.9,38.005699157714844
2025-04-04,02:00,2300.0,60.76,56.27,28188.0,29658.21,7231.05,2199.78,3647.0,135.0,5107.2,7.3,1117.16,4653.54,0.0,959.23,4477.21,8.54,115.2,38.005699157714844
2025-04-04,03:00,2070.01,54.68,50.64,27237.0,28713.69,6353.22,2313.67,3638.0,135.0,5107.2,7.3,1119.69,4596.54,0.0,959.2,4336.46,8.11,139.3,38.005699157714844
2025-04-04,04:00,1999.99,52.83,48.93,26628.0,28226.48,6008.52,2306.53,3639.0,135.0,5107.2,7.3,1122.39,4549.74,0.0,948.45,4251.01,12.04,139.3,38.005699157714844
2025-04-04,05:00,2344.0,61.92,57.35,25029.0,28467.27,6467.62,2415.2,3644.0,135.0,5107.2,7.3,1125.43,4014.74,0.0,948.95,4429.56,33.93,138.34,38.005699157714844
2025-04-04,06:00,2580.38,68.16,63.13,25244.0,28220.7,6863.11,2454.3,3585.2,135.0,5107.2,7.3,1126.8,3114.94,0.0,952.9,4491.7,242.59,139.66,38.005699157714844
2025-04-04,07:00,2417.25,63.85,59.14,26544.0,29332.4,6693.02,2427.74,3596.7,135.0,5109.2,11.0,1126.01,2849.64,0.0,955.39,4497.0,1781.54,150.16,38.005699157714844
2025-04-04,08:00,2800.0,73.96,68.5,30090.0,33653.95,6921.3,2452.68,3583.4,135.0,5073.2,15.6,1122.85,3948.04,0.2,970.93,4608.49,4639.22,183.04,38.005699157714844
2025-04-04,09:00,2775.0,73.3,67.89,32825.0,35999.24,6892.5,2353.82,3449.5,135.0,5081.2,17.2,1114.9,3879.94,0.4,989.68,4534.73,7338.9,211.47,38.005699157714844
2025-04-04,10:00,2290.01,60.49,56.03,34784.0,37335.53,6023.42,2476.78,3484.4,135.0,5084.2,19.0,1102.49,3997.84,0.0,1000.57,4427.94,9351.05,232.84,38.005699157714844
2025-04-04,11:00,2360.0,62.34,57.74,36035.0,38287.49,5705.42,2461.49,3529.1,135.0,5091.2,15.5,1090.36,4373.84,0.0,994.44,4274.26,10369.76,247.12,38.005699157714844
2025-04-04,12:00,1874.99,49.53,45.87,35282.0,36928.94,4488.55,2544.92,3559.0,135.0,5092.2,15.3,1078.1,4069.14,0.0,989.05,4165.19,10541.09,251.4,38.005699157714844
2025-04-04,13:00,1799.0,47.52,44.01,35992.0,36427.5,4487.93,2556.33,3650.3,135.0,5021.1,8.9,1072.82,3857.14,0.0,979.72,4180.16,10228.51,249.59,38.005699157714844
2025-04-04,14:00,2486.44,65.68,60.83,37319.0,37085.45,5648.08,2655.47,3648.7,135.0,5090.2,14.5,1058.74,4314.54,0.0,975.73,4306.91,9000.86,236.72,38.005699157714844
2025-04-04,15:00,2444.0,64.56,59.79,37087.0,36804.56,6819.93,2823.94,3754.8,135.0,5120.2,12.9,1051.42,4433.54,0.0,971.89,4361.51,7104.68,214.75,38.005699157714844
2025-04-04,16:00,2490.0,65.78,60.92,36955.0,36755.27,8323.54,2975.63,3758.8,135.0,5112.2,11.6,1056.14,4962.94,0.0,967.67,4453.33,4813.2,185.22,38.005699157714844
2025-04-04,17:00,2700.0,71.32,66.06,36434.0,36767.16,9782.72,3012.95,3743.0,135.0,5223.2,10.2,1059.96,5712.44,0.0,964.7,4540.87,2416.04,166.08,38.005699157714844
2025-04-04,18:00,2799.0,73.94,68.48,35535.0,37018.9,10256.44,2907.44,3727.3,135.0,5277.0,8.5,1058.86,7302.63,0.0,963.69,4594.81,608.97,178.26,38.005699157714844
2025-04-04,19:00,2999.0,79.22,73.37,35338.0,36853.11,10289.12,2789.02,3738.0,135.0,5276.0,7.3,1069.15,7713.83,0.0,960.33,4646.45,38.51,190.4,38.005699157714844
2025-04-04,20:00,2999.0,79.22,73.37,36326.0,36674.78,10319.53,2549.69,3746.0,135.0,5276.0,7.3,1077.22,7668.33,0.0,958.99,4731.41,6.61,198.7,38.005699157714844
2025-04-04,21:00,2999.0,79.22,73.37,36325.0,35825.28,10255.36,2292.8,3728.0,135.0,5276.0,7.3,1084.25,7261.03,0.0,960.34,4611.5,5.0,208.7,38.005699157714844
2025-04-04,22:00,2500.0,66.04,61.16,34956.0,35833.03,10063.92,2205.67,3713.0,135.0,5276.0,7.3,1093.85,7655.54,0.0,960.2,4518.85,4.0,199.7,38.005699157714844
2025-04-04,23:00,2490.01,65.78,60.92,33744.0,34561.56,9372.1,1981.26,3698.0,135.0,5276.0,7.3,1100.71,7288.63,0.0,961.47,4533.05,5.14,202.9,38.005699157714844
2025-05-04,00:00,2599.82,68.66,62.29,35944.0,32417.7,8056.99,1690.88,3689.0,135.0,5260.2,7.3,1115.34,7014.94,0.0,961.34,4338.88,8.52,139.31,38.55839920043945
2025-05-04,01:00,2510.1,66.29,60.14,34560.0,30487.51,7471.58,1479.86,3701.0,135.0,5260.2,7.3,1117.57,5999.44,0.0,948.61,4231.06,6.68,129.21,38.55839920043945
2025-05-04,02:00,2368.38,62.55,56.74,33430.0,29099.8,6765.58,1368.39,3698.0,135.0,5260.2,7.3,1122.68,5482.64,0.0,944.7,4178.71,7.39,129.21,38.55839920043945
2025-05-04,03:00,1917.01,50.63,45.93,32958.0,28168.24,6144.89,1263.9,3796.0,135.0,5260.2,7.3,1125.12,5335.84,0.0,938.22,4023.98,8.58,129.21,38.55839920043945
2025-05-04,04:00,2000.0,52.82,47.92,33089.0,28040.47,6225.52,1200.78,3759.5,135.0,5260.2,7.3,1128.09,5315.04,0.0,915.87,3951.78,12.23,129.16,38.55839920043945
2025-05-04,05:00,2400.0,63.39,57.5,32589.0,28354.12,6965.59,1176.27,3787.3,135.0,5260.2,7.3,1131.5,4849.84,0.0,920.1,3962.24,29.36,129.42,38.55839920043945
2025-05-04,06:00,2799.0,73.92,67.06,31856.0,27735.74,7083.07,1118.95,3781.0,135.0,5261.2,7.3,1133.17,3896.34,0.0,920.86,4080.76,187.95,130.14,38.55839920043945
2025-05-04,07:00,1977.99,52.24,47.39,31409.0,28051.19,6021.45,1110.09,3814.8,135.0,5233.2,8.9,1130.61,3666.74,0.0,958.71,4218.95,1613.94,138.8,38.55839920043945
2025-05-04,08:00,2799.48,73.94,67.07,33928.0,31063.92,5678.91,1152.37,3869.3,135.0,5196.2,11.3,1126.82,4227.14,0.0,958.3,4392.95,4156.08,159.55,38.55839920043945
2025-05-04,09:00,2401.0,63.41,57.52,35945.0,32747.83,4866.7,1282.65,3932.6,135.0,5204.2,13.4,1119.17,4281.94,0.0,994.98,4246.21,6488.91,182.07,38.55839920043945
2025-05-04,10:00,2588.99,68.38,62.03,37497.0,34024.07,3635.9,1463.17,3988.69,135.0,5205.23,15.2,1105.19,4930.94,0.0,988.49,4203.08,8155.98,197.2,38.55839920043945
2025-05-04,11:00,2200.0,58.1,52.71,38543.0,34678.2,3177.2,1688.98,3984.3,135.0,5198.43,16.6,1092.89,5064.44,0.0,996.78,4036.91,9076.5,210.17,38.55839920043945
2025-05-04,12:00,1798.99,47.51,43.1,38469.0,34677.63,3129.93,1923.84,3913.59,135.0,5154.26,8.8,1080.79,5038.24,0.0,988.36,3874.27,9215.98,214.57,38.55839920043945
2025-05-04,13:00,1799.0,47.51,43.1,38619.0,34453.92,3135.26,2140.79,3942.4,135.0,5198.15,9.4,1073.53,4850.14,0.0,991.54,3855.28,8912.2,210.23,38.55839920043945
2025-05-04,14:00,1799.0,47.51,43.1,38257.0,33839.04,3352.36,2281.74,3732.9,135.0,5198.0,8.4,1069.99,5033.44,0.0,991.0,3903.56,7932.4,200.25,38.55839920043945
2025-05-04,15:00,2165.34,57.19,51.88,37726.0,33153.11,3594.46,2351.49,3630.9,135.0,5210.2,11.8,1066.93,5251.74,0.0,1009.86,4076.43,6629.16,185.14,38.55839920043945
2025-05-04,16:00,2474.0,65.34,59.27,38159.0,33672.97,5268.44,2418.84,3643.0,135.0,5202.17,10.6,1065.37,5816.14,0.0,1006.08,4258.84,4701.64,146.85,38.55839920043945
2025-05-04,17:00,2799.99,73.95,67.08,39293.0,34402.87,7595.82,2300.47,3575.8,135.0,5192.2,9.3,1070.76,6537.04,0.0,985.39,4366.18,2507.3,127.61,38.55839920043945
2025-05-04,18:00,3319.01,87.66,79.52,40238.0,35883.52,9145.17,2210.6,3468.1,135.0,5230.48,8.5,1076.96,8291.03,0.0,980.06,4579.31,625.51,132.8,38.55839920043945
2025-05-04,19:00,3399.54,89.78,81.45,40198.0,35850.2,9154.93,2225.03,3478.0,135.0,5228.2,7.3,1086.46,8710.53,0.0,974.29,4675.59,41.29,133.58,38.55839920043945
2025-05-04,20:00,3399.54,89.78,81.45,41013.0,36125.52,9178.4,2460.3,3481.0,135.0,5228.62,7.3,1094.96,8713.03,0.0,979.75,4700.99,13.04,133.13,38.55839920043945
2025-05-04,21:00,3349.99,88.47,80.26,40238.0,36081.56,9142.43,2814.75,3513.0,135.0,5228.2,7.3,1105.62,8313.23,0.0,978.99,4699.13,10.8,133.11,38.55839920043945
2025-05-04,22:00,2499.01,66.0,59.87,39078.0,34725.18,7508.12,3272.29,3536.0,135.0,5228.2,7.3,1113.14,8355.14,0.0,982.39,4461.68,11.82,114.1,38.55839920043945
2025-05-04,23:00,1864.99,49.26,44.68,37803.0,33120.44,6104.66,3752.36,3550.0,135.0,5230.2,7.3,1118.13,7651.54,0.0,980.02,4465.27,11.86,114.1,38.55839920043945
2025-06-04,00:00,3100.0,81.91,74.32,34187.0,31401.34,4287.1,4188.57,3427.1,135.0,5146.2,7.8,1115.43,7505.74,0.0,967.79,4483.04,12.36,125.21,39.14459991455078
2025-06-04,01:00,2872.0,75.89,68.85,32625.0,29102.59,2988.2,4535.84,3300.1,135.0,5146.2,7.8,1120.96,6413.24,0.0,948.41,4374.79,10.64,121.41,39.14459991455078
2025-06-04,02:00,2649.45,70.01,63.52,31354.0,27644.47,2318.99,4884.58,3250.1,135.0,5146.2,7.8,1124.48,5362.23,0.0,947.43,4335.58,10.67,121.41,39.14459991455078
2025-06-04,03:00,1799.0,47.53,43.13,30545.0,27059.99,1744.34,5177.21,3266.1,135.0,5036.7,0.8,1126.44,5353.14,0.0,932.98,4155.07,10.9,121.31,39.14459991455078
2025-06-04,04:00,1849.98,48.88,44.35,30871.0,26760.01,1393.94,5410.43,3318.4,135.0,5037.5,0.8,1128.71,5175.1,0.0,933.39,4093.29,12.08,121.37,39.14459991455078
2025-06-04,05:00,2199.99,58.13,52.74,30697.0,26630.04,1439.34,5602.85,3443.4,135.0,5038.2,7.8,1132.61,4656.6,0.0,933.9,4085.73,32.97,121.64,39.14459991455078
2025-06-04,06:00,2850.0,75.3,68.33,29349.0,26071.89,1456.89,5822.83,3305.1,135.0,5039.2,7.8,1134.36,3692.12,0.0,938.84,4184.18,232.28,123.29,39.14459991455078
2025-06-04,07:00,1554.1,41.06,37.26,27938.0,25599.68,1280.04,6055.92,3082.2,135.0,4245.2,3.9,1133.8,2825.03,0.0,939.47,3936.15,1829.59,133.38,39.14459991455078
2025-06-04,08:00,445.1,11.76,10.67,28818.0,26966.79,1057.64,6312.23,3002.2,135.0,2663.04,8.4,1129.73,3160.64,0.0,947.93,3665.39,4733.55,151.04,39.14459991455078
2025-06-04,09:00,150.01,3.96,3.6,30120.0,28653.93,949.67,6650.92,2889.0,135.0,2666.0,13.3,1121.97,3092.14,0.0,964.71,2643.52,7342.31,185.39,39.14459991455078
2025-06-04,10:00,128.99,3.41,3.09,31304.0,30058.27,1086.93,7093.49,2693.0,135.0,2383.02,17.6,1106.2,3097.84,0.0,974.36,2213.09,9055.52,202.22,39.14459991455078
2025-06-04,11:00,81.64,2.16,1.96,32419.0,31375.91,1516.25,7122.81,2709.0,135.0,2390.0,20.7,1090.39,3281.84,0.0,985.27,2180.79,9728.54,215.32,39.14459991455078
2025-06-04,12:00,56.0,1.48,1.34,32630.0,31544.42,1517.25,7154.95,2717.0,120.0,2391.0,22.3,1073.99,3316.84,0.0,986.62,2142.85,9879.37,222.25,39.14459991455078
2025-06-04,13:00,100.0,2.64,2.4,32673.0,31412.58,1516.08,7175.5,2720.0,120.0,2390.0,22.1,1060.03,3343.84,0.0,986.77,2167.42,9695.25,215.59,39.14459991455078
2025-06-04,14:00,100.0,2.64,2.4,32283.0,30961.8,1511.82,6950.03,2707.0,120.0,2389.0,19.7,1049.99,3982.34,0.0,983.5,2195.06,8849.42,203.94,39.14459991455078
2025-06-04,15:00,101.01,2.67,2.42,32407.0,30399.13,1553.74,6947.03,2700.0,120.0,2692.0,16.0,1044.02,4440.04,0.0,976.38,2266.45,7457.77,185.7,39.14459991455078
2025-06-04,16:00,217.77,5.75,5.22,32789.0,30924.21,1672.5,7471.79,2692.0,120.0,2677.0,10.9,1042.37,5737.84,0.0,961.04,2753.25,5621.89,163.63,39.14459991455078
2025-06-04,17:00,1799.0,47.53,43.13,34587.0,31431.37,2082.04,7313.48,2759.9,135.0,4123.3,6.1,1046.45,6034.03,0.0,964.42,3933.75,2893.28,139.62,39.14459991455078
2025-06-04,18:00,2038.45,53.86,48.87,36714.0,32599.78,2751.34,6939.73,2937.7,135.0,5170.2,2.8,1056.76,7460.53,0.0,958.03,4320.8,745.3,121.59,39.14459991455078
2025-06-04,19:00,3399.28,89.82,81.5,38130.0,34213.36,3777.77,6757.72,2933.0,135.0,5179.2,7.8,1071.16,8759.43,0.0,958.65,4463.55,34.87,135.21,39.14459991455078
2025-06-04,20:00,3399.29,89.82,81.5,38831.0,34236.16,3796.27,6504.82,2969.0,135.0,5179.2,7.8,1083.57,8939.63,0.0,960.81,4513.94,6.09,140.03,39.14459991455078
2025-06-04,21:00,3399.28,89.82,81.5,37583.0,34145.58,3753.37,6685.83,2959.0,135.0,5146.2,7.8,1098.42,8715.03,0.0,962.66,4536.82,5.42,140.03,39.14459991455078
